"Länskod","Kommunkod","Nivå 1","Nivå 2","Nivå 3","Nivå 4","Totalt, andel svar, procent","Enskild","Offentlig","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F16","F17","F18","F19","F20","F21","F22","F23","F25","F27","F24"
"1","162","Stocksundsgården","Övre plan B+D","","","40% - 60%","0","100","86","57","29","100","86","71","100","100","43","100","x","86","100","100","100","86","71","100","86","x","x","71","71","x","100"
"1","162","Storkalmars gruppboende","","","","40% - 60%","0","100","38","43","13","75","75","50","75","86","63","88","x","x","100","x","88","88","57","88","71","x","x","88","38","100","75"
"1","162","Svalnäs äldreboende","","","","40% - 60%","100","0","26","44","5","100","95","56","100","47","65","74","44","53","95","76","88","100","77","71","18","71","20","71","56","100","89"
"1","162","Tallgården/Lärkträdet Äb","","","","60% - 80%","100","0","32","51","12","83","71","59","62","62","53","74","52","64","97","73","93","89","63","50","33","82","61","87","44","91","85"
"1","162","Tallgården/Lärkträdet Äb","Lärkträdet äldreboende","","","60% - 80%","100","0","43","57","14","x","86","29","x","86","x","x","x","x","100","x","x","x","x","43","14","x","x","x","43","86","x"
"1","162","Tallgården/Lärkträdet Äb","Tallgården Vån B2 + B3","","","60% - 80%","100","0","9","36","0","63","73","73","64","70","70","82","56","78","100","80","91","82","73","55","9","70","56","82","55","78","91"
"1","162","Tallgården/Lärkträdet Äb","Tallgården Vån D1 + E1","","","60% - 80%","100","0","50","63","25","x","63","63","43","43","50","57","x","x","100","x","88","100","43","43","29","x","x","63","13","x","63"
"1","162","Tallgården/Lärkträdet Äb","Tallgården Vån D2 + E2","","","40% - 60%","100","0","20","50","20","x","60","50","60","30","40","70","56","56","89","71","100","80","56","50","60","89","63","100","40","x","90"
"1","163","Bergkälla","","","","40% - 60%","100","0","12","32","8","79","54","70","61","76","63","55","32","35","83","55","74","67","47","39","36","73","48","68","48","77","77"
"1","160","Boende i Täby","Silverpark","","","40% - 60%","100","0","35","26","30","81","73","86","55","91","82","67","44","72","91","86","86","86","67","68","30","70","63","78","50","93","100"
"1","163","Minerva","","","","60% - 80%","100","0","31","31","8","90","75","64","75","82","64","70","x","67","100","89","91","100","82","91","25","89","57","82","38","85","92"
"1","163","Norrgården","","","","60% - 80%","100","0","37","38","22","100","68","67","93","77","65","64","40","45","88","63","85","74","73","56","38","77","64","84","52","85","81"
"1","163","Ribbings backe","","","","40% - 60%","100","0","30","53","20","87","94","75","65","90","95","89","45","73","100","94","100","100","71","72","44","94","80","90","75","88","95"
"1","163","Rotsunda strand","","","","40% - 60%","100","0","17","25","21","65","74","67","67","83","60","55","21","33","96","82","90","77","58","50","43","75","53","85","50","77","81"
"1","163","Rotsunda strand","Ext Täby","","","60% - 80%","100","0","13","13","25","x","x","63","x","71","x","x","x","x","100","x","x","100","57","57","14","x","x","71","50","88","x"
"1","163","Rotsunda strand","Ext Upplands Väsby","","","40% - 60%","100","0","14","43","14","71","x","x","x","100","x","71","x","x","86","x","x","86","x","x","43","x","x","86","71","x","86"
"1","163","Rådans äldreboende","","","","60% - 80%","100","0","27","46","8","73","60","56","68","72","76","68","35","17","92","74","80","88","65","43","41","71","41","87","48","65","72"
"1","163","SOLOM","","","","40% - 60%","100","0","19","39","8","87","72","60","44","66","56","72","38","52","99","82","84","87","80","67","30","81","60","80","42","83","85"
"1","163","SOLOM","Gillbogården","","","60% - 80%","100","0","27","57","0","90","79","69","33","100","85","92","50","83","100","83","86","100","85","54","36","100","64","93","46","86","93"
"1","163","SOLOM","Lenalundsgården","","","40% - 60%","100","0","15","42","10","67","72","50","36","74","64","56","17","29","100","62","85","78","79","58","32","71","65","72","30","82","79"
"1","163","SOLOM","Tors backe servicehus","","","60% - 80%","100","0","15","36","8","100","82","69","49","43","47","69","34","56","100","90","87","91","88","74","37","83","64","89","43","71","92"
"1","163","SOLOM","Ulricas gård","","","40% - 60%","100","0","24","31","10","75","54","52","48","73","48","77","46","44","97","83","80","80","67","70","19","75","52","70","48","91","77"
"1","163","Soltorp","","","","40% - 60%","100","0","7","38","14","82","54","71","25","71","69","62","30","55","93","78","92","85","22","15","11","92","45","86","31","93","77"
"1","180","Brommagården","","","","60% - 80%","0","100","27","43","5","100","90","81","91","90","80","86","41","83","100","90","91","95","71","77","20","90","58","86","55","94","95"
"1","180","Brommagården","Demens","","","60% - 80%","0","100","25","71","0","100","100","88","100","100","86","88","x","100","100","100","100","100","63","88","x","100","71","100","88","100","100"
"1","180","Brommagården","Somatisk","","","60% - 80%","0","100","29","29","7","100","86","77","86","86","77","86","23","73","100","85","86","92","77","71","14","85","50","79","36","90","92"
"1","180","Ersta Hannahemmet - Hannakoti","","","","40% - 60%","100","0","27","27","18","80","67","81","87","88","80","93","58","67","100","91","80","80","82","71","64","77","60","100","36","86","93"
"1","180","Ersta Hannahemmet - Hannakoti","Demens (Gruppboende)","","","40% - 60%","100","0","33","27","23","75","64","75","83","83","82","91","50","67","100","88","73","73","88","73","57","70","50","100","30","80","90"
"1","180","Josephinahemmet","","","","60% - 80%","100","0","14","0","0","x","71","71","57","57","57","x","x","29","71","x","x","43","x","43","14","x","x","57","43","x","71"
"1","180","Mälarbackens vob","","","","40% - 60%","0","100","21","34","7","91","64","59","69","63","57","70","45","44","91","69","83","86","63","44","27","82","45","66","41","85","78"
"1","180","Mälarbackens vob","Demens","","","40% - 60%","0","100","23","33","12","88","71","60","76","75","67","75","49","48","96","76","88","92","69","48","24","87","54","79","44","96","87"
"1","180","Mälarbackens vob","Profil","","","20% - 40%","0","100","25","13","13","x","63","50","50","x","x","75","x","29","100","71","88","88","43","50","x","x","x","88","50","x","86"
"1","180","Mälarbackens vob","somatisk","","","40% - 60%","0","100","19","38","0","97","56","58","65","51","45","61","34","41","83","59","78","78","59","38","33","74","21","45","35","68","67"
"1","180","Nockebyhöjden Äldreboende","","","","40% - 60%","100","0","14","33","4","100","85","77","83","88","81","89","62","70","100","88","92","92","77","78","36","88","61","93","50","92","100"
"1","180","Nockebyhöjden Äldreboende","Gruppboende","","","40% - 60%","100","0","13","36","0","100","87","93","100","100","100","100","80","82","100","92","100","100","91","91","54","92","64","100","53","93","100"
"1","180","Nockebyhöjden Äldreboende","Sjukhem","","","60% - 80%","100","0","15","31","8","100","83","58","60","77","62","77","45","58","100","83","83","83","64","67","17","83","58","85","46","91","100"
"1","180","Nymilen","","","","40% - 60%","100","0","44","69","6","67","53","67","73","80","73","67","64","57","88","60","75","81","67","63","47","86","54","63","56","85","63"
"1","180","Nymilen","Gruppboende","","","40% - 60%","100","0","40","80","10","75","60","78","x","78","78","78","56","44","90","44","80","80","89","70","33","89","63","70","50","75","70"
"1","180","Sörklippans äldreboende","","","","40% - 60%","0","100","27","27","7","91","80","53","27","86","71","73","30","58","100","92","100","80","53","54","23","93","67","80","73","91","79"
"1","180","Sörklippans äldreboende","Sörklippans äldreboende","","","40% - 60%","0","100","27","27","7","91","80","53","27","86","71","73","30","58","100","92","100","80","53","54","23","93","67","80","73","91","79"
"1","180","Finskt Äldrecentrum","","","","40% - 60%","100","0","14","41","5","90","70","52","64","64","64","70","41","37","82","70","90","82","70","62","33","81","64","82","41","88","67"
"1","180","Finskt Äldrecentrum","Gruppboende","","","40% - 60%","100","0","13","38","0","86","75","63","63","75","75","71","x","x","75","71","86","75","75","57","50","88","x","75","38","86","71"
"1","180","Finskt Äldrecentrum","Sjukhem","","","80% - 100%","100","0","11","33","11","89","50","38","56","33","33","56","50","33","78","56","89","78","75","67","14","75","x","89","56","x","56"
"1","180","Högdalens VOB","","","","40% - 60%","0","100","18","35","11","92","60","43","73","67","58","63","30","45","89","69","81","76","44","52","39","68","40","69","27","89","71"
"1","180","Högdalens VOB","Demens","","","40% - 60%","0","100","21","32","15","100","79","59","82","84","80","85","50","64","95","77","88","94","73","56","40","93","64","81","35","93","82"
"1","180","Högdalens VOB","Somatisk","","","40% - 60%","0","100","16","37","8","88","52","34","68","58","47","54","23","39","86","66","77","68","32","50","39","58","31","63","22","87","65"
"1","180","Mariahemmet","","","","40% - 60%","100","0","19","37","10","84","73","58","66","66","58","64","41","45","92","59","89","84","47","54","25","81","40","84","41","78","84"
"1","180","Mariahemmet","demens","","","40% - 60%","100","0","25","29","19","82","67","35","76","70","53","63","20","29","90","50","85","75","42","35","28","88","36","80","48","74","85"
"1","180","Mariahemmet","somatisk","","","40% - 60%","100","0","13","50","0","92","86","88","53","65","69","69","69","67","100","77","94","100","53","86","23","79","46","94","35","88","88"
"1","180","Mårtensgården","","","","40% - 60%","0","100","39","53","22","89","75","69","33","88","82","87","38","54","94","85","94","94","100","54","17","55","42","71","44","100","72"
"1","180","Mårtensgården","Demens","","","40% - 60%","0","100","39","53","22","89","75","69","33","88","82","87","38","54","94","85","94","94","100","54","17","55","42","71","44","100","72"
"1","180","Stureby vob","","","","20% - 40%","0","100","23","31","29","88","82","70","84","84","77","79","48","74","95","81","92","84","75","62","48","72","50","77","36","88","90"
"1","180","Stureby vob","Avd. 173","","","20% - 40%","0","100","0","29","0","x","x","57","57","x","x","x","x","x","86","x","100","71","x","x","x","x","57","71","57","x","86"
"1","180","Stureby vob","Avd. 175","","","20% - 40%","0","100","30","31","36","91","85","70","88","81","75","73","50","75","96","76","88","84","82","59","48","74","47","73","30","87","88"
"1","180","Tussmötegården Vob","","","","20% - 40%","0","100","31","62","0","x","83","38","92","67","64","69","22","20","92","80","77","77","29","60","18","36","22","50","33","67","83"
"1","180","Tussmötegården Vob","Somatisk","","","20% - 40%","0","100","50","63","0","x","75","25","86","63","63","50","25","13","88","71","75","63","x","x","25","25","x","38","25","50","71"
"1","180","Årsta VoB","","","","40% - 60%","100","0","41","39","16","85","72","64","68","73","70","74","48","50","100","76","93","94","81","65","45","69","45","84","56","88","84"
"1","180","Årsta VoB","Demens","","","40% - 60%","100","0","56","33","11","63","67","71","63","67","78","78","x","43","100","71","89","100","x","63","33","71","57","89","44","75","78"
"1","180","Årsta VoB","Somatisk","","","60% - 80%","100","0","35","41","17","94","74","62","70","76","67","73","40","53","100","78","95","91","82","67","50","68","40","83","61","94","86"
"1","180","Årstabergshemmet","","","","40% - 60%","100","0","33","33","16","86","75","72","75","83","75","78","31","33","89","69","88","76","73","57","38","67","36","65","39","78","76"
"1","180","Årstabergshemmet","Gruppboende","","","40% - 60%","100","0","38","36","18","85","73","69","71","81","71","75","31","30","88","67","86","73","71","54","33","69","33","60","31","75","73"
"1","180","Edö vob","","","","40% - 60%","0","100","18","18","3","100","70","59","87","66","65","75","50","61","94","78","91","85","59","58","14","81","52","84","45","96","87"
"1","180","Edö vob","Demens","","","40% - 60%","0","100","22","17","6","100","71","47","88","82","65","67","44","46","89","79","94","83","63","44","7","80","55","81","39","100","88"
"1","180","Edö vob","Somatisk","","","60% - 80%","0","100","13","20","0","100","69","73","87","47","64","86","57","73","100","77","87","88","54","77","20","81","50","87","53","92","86"
"1","180","Postiljonen VoB, Attendo Care","","","","40% - 60%","100","0","22","27","3","96","61","66","81","72","70","77","63","54","93","80","90","79","58","73","38","88","74","86","45","84","83"
"1","180","Postiljonen VoB, Attendo Care","Gruppboende","","","40% - 60%","100","0","17","29","4","100","63","74","83","71","74","84","69","50","95","83","91","86","53","70","44","84","69","86","45","87","91"
"1","180","Postiljonen VoB, Attendo Care","Somatisk 1-3","","","60% - 80%","100","0","33","22","0","86","56","44","75","75","63","57","x","x","86","71","88","63","71","86","25","100","x","88","44","78","63"
"1","180","Stora Sköndal","","","","40% - 60%","100","0","33","32","9","85","69","61","78","63","63","74","47","58","89","78","87","89","64","58","37","74","47","77","49","84","80"
"1","180","Stora Sköndal","Stora Sköndal Johannesgården","","","60% - 80%","100","0","31","44","0","67","46","50","77","53","60","87","57","60","93","86","92","92","62","50","42","55","58","73","38","92","67"
